product_id,category,price,discount
P224688,Home,35.37,0.15
P224689,Electronics,301.49,0.3
P224691,Fashion,52.62,0.0
P224692,Home,112.85,0.2
P224694,Grocery,13.9,0.05
P224696,Grocery,287.58,0.0
P224698,Home,127.44,0.0
P224700,Home,162.87,0.0
P224701,Fashion,38.87,0.0
P224702,Fashion,32.67,0.1
P224703,Grocery,58.57,0.0
P224704,Sports,114.86,0.1
P224708,Beauty,40.52,0.0
P224709,Home,292.65,0.2
P224711,Grocery,5.98,0.05
P224713,Fashion,83.22,0.15
P224714,Home,263.74,0.1
P224717,Electronics,345.85,0.15
P224718,Home,510.51,0.0
P224720,Home,50.27,0.0
P224721,Grocery,39.27,0.1
P224725,Toys,62.1,0.2
P224726,Sports,155.1,0.2
P224727,Beauty,61.5,0.0
P224729,Fashion,39.6,0.05
P224732,Grocery,32.33,0.05
P224733,Electronics,104.13,0.0
P224736,Toys,48.82,0.0
P224740,Grocery,5.24,0.0
P224742,Grocery,13.42,0.1
P224743,Electronics,2259.66,0.0
P224744,Fashion,21.8,0.1
P224746,Electronics,231.3,0.1
P224747,Fashion,8.58,0.0
P224749,Grocery,14.82,0.3
P224751,Sports,52.19,0.0
P224754,Fashion,80.73,0.15
P224755,Home,103.5,0.1
P224756,Fashion,16.74,0.05
P224757,Electronics,233.66,0.0
P224759,Sports,130.37,0.0
P224761,Home,118.73,0.0
P224762,Sports,31.53,0.0
P224766,Sports,54.44,0.1
P224769,Fashion,111.9,0.15
P224770,Fashion,44.94,0.1
P224771,Home,67.26,0.0
P224774,Toys,11.25,0.1
P224776,Fashion,31.97,0.0
P224780,Electronics,84.84,0.1
P224783,Toys,159.96,0.05
P224787,Toys,41.58,0.0
P224789,Home,38.0,0.0
P224790,Electronics,150.14,0.0
P224791,Fashion,200.31,0.0
P224792,Electronics,506.77,0.0
P224793,Electronics,189.72,0.0
P224795,Sports,15.25,0.0
P224796,Home,378.14,0.15
P224797,Sports,39.04,0.15
P224798,Fashion,103.47,0.15
P224800,Beauty,3.71,0.05
P224802,Home,454.55,0.0
P224805,Sports,416.75,0.1
P224806,Toys,22.53,0.0
P224807,Toys,157.69,0.1
P224809,Grocery,54.98,0.0
P224810,Fashion,40.56,0.0
P224811,Grocery,14.04,0.0
P224814,Beauty,47.37,0.2
P224815,Toys,51.74,0.0
P224816,Home,21.02,0.05
P224817,Grocery,16.49,0.0
P224818,Sports,165.12,0.0
P224819,Sports,16.79,0.1
P224822,Sports,80.39,0.05
P224825,Toys,2.08,0.0
P224829,Grocery,29.45,0.15
P224830,Electronics,1454.76,0.15
P224831,Toys,35.35,0.05
P224833,Toys,49.08,0.2
P224834,Fashion,43.27,0.0
P224835,Grocery,3.83,0.0
P224836,Home,60.04,0.2
P224837,Toys,1509.27,0.15
P224838,Toys,249.76,0.2
P224839,Toys,18.3,0.3
P224841,Electronics,746.26,0.05
P224843,Home,52.45,0.0
P224844,Sports,132.77,0.0
P224845,Grocery,12.09,0.0
P224849,Home,72.19,0.0
P224850,Fashion,36.81,0.0
P224852,Fashion,53.52,0.15
P224853,Grocery,2.12,0.0
P224854,Beauty,11.06,0.0
P224860,Electronics,631.38,0.05
P224861,Sports,48.5,0.1
P224862,Grocery,16.36,0.0
P224866,Sports,73.15,0.2
P224868,Toys,17.1,0.0
P224869,Grocery,918.85,0.1
P224870,Electronics,79.83,0.0
P224871,Sports,38.24,0.0
P224874,Electronics,196.39,0.0
P224875,Electronics,800.01,0.1
P224877,Sports,301.67,0.05
P224879,Beauty,12.9,0.05
P224884,Sports,172.56,0.0
P224885,Toys,25.68,0.1
P224887,Electronics,140.0,0.0
P224889,Beauty,5.06,0.0
P224893,Sports,64.23,0.1
P224894,Sports,160.65,0.0
P224897,Electronics,300.01,0.2
P224899,Toys,24.69,0.0
P224900,Toys,16.63,0.2
P224902,Grocery,96.04,0.1
P224905,Fashion,16.67,0.0
P224907,Toys,3.42,0.0
P224911,Grocery,1.77,0.05
P224916,Beauty,26.79,0.05
P224917,Electronics,264.99,0.0
P224918,Home,67.76,0.2
P224919,Electronics,1296.97,0.0
P224920,Home,22.17,0.15
P224923,Home,198.59,0.0
P224925,Toys,40.68,0.05
P224927,Home,75.74,0.0
P224928,Toys,19.82,0.1
P224931,Sports,231.99,0.1
P224932,Fashion,693.81,0.1
P224934,Toys,21.91,0.0
P224936,Electronics,754.62,0.0
P224937,Grocery,14.93,0.05
P224939,Electronics,105.89,0.05
P224940,Fashion,70.53,0.1
P224941,Sports,86.16,0.1
P224942,Toys,56.72,0.15
P224944,Sports,147.83,0.15
P224946,Home,137.88,0.1
P224949,Sports,83.09,0.0
P224951,Toys,14.81,0.0
P224953,Home,124.73,0.05
P224955,Grocery,1010.63,0.3
P224959,Electronics,69.79,0.0
P224964,Electronics,246.56,0.0
P224966,Home,52.53,0.15
P224970,Sports,39.02,0.05
P224971,Beauty,16.64,0.15
P224974,Electronics,252.7,0.05
P224976,Sports,141.73,0.0
P224978,Grocery,6.93,0.0
P224982,Electronics,166.91,0.0
P224983,Fashion,165.63,0.1
P224984,Sports,26.56,0.0
P224985,Fashion,122.7,0.1
P224987,Grocery,69.61,0.0
P224988,Sports,85.23,0.2
P224989,Toys,41.64,0.0
P224990,Home,49.6,0.2
P224992,Toys,172.34,0.0
P224993,Electronics,177.53,0.05
P224996,Beauty,16.32,0.0
P224997,Grocery,3.96,0.1
P224998,Fashion,25.28,0.0
P225000,Toys,10.97,0.2
P225001,Sports,203.68,0.05
P225002,Grocery,7.16,0.05
P225004,Sports,117.96,0.0
P225006,Electronics,239.86,0.15
P225008,Home,390.23,0.05
P225010,Home,30.26,0.0
P225012,Grocery,56.14,0.0
P225015,Home,40.22,0.1
P225016,Electronics,98.63,0.0
P225019,Beauty,44.13,0.0
P225021,Electronics,71.28,0.1
P225022,Electronics,225.67,0.05
P225025,Toys,290.89,0.0
P225028,Sports,99.85,0.05
P225030,Electronics,285.75,0.0
P225035,Fashion,11.48,0.1
P225036,Grocery,13.42,0.05
P225040,Sports,253.99,0.05
P225042,Home,51.86,0.0
P225044,Fashion,9.3,0.0
P225047,Grocery,1.89,0.2
P225048,Toys,65.71,0.15
P225049,Toys,11.44,0.1
P225050,Home,276.28,0.0
P225053,Sports,54.82,0.0
P225057,Sports,17.67,0.0
P225058,Sports,101.55,0.15
P225060,Home,14.35,0.15
P225061,Beauty,6.94,0.15
P225062,Electronics,389.97,0.1
P225063,Beauty,21.95,0.1
P225065,Sports,119.77,0.0
P225067,Toys,57.05,0.15
P225068,Electronics,178.48,0.2
P225069,Home,178.44,0.1
P225070,Toys,25.2,0.15
P225071,Beauty,23.02,0.0
P225072,Home,13.74,0.0
P225074,Fashion,128.6,0.0
P225078,Beauty,8.05,0.05
P225080,Home,33.14,0.05
P225081,Beauty,3.79,0.0
P225083,Toys,556.51,0.05
P225084,Beauty,57.82,0.0
P225089,Sports,420.73,0.05
P225090,Fashion,61.48,0.05
P225091,Grocery,12.75,0.0
P225093,Sports,51.23,0.0
P225094,Home,154.33,0.15
P225095,Electronics,223.27,0.0
P225097,Grocery,54.63,0.0
P225099,Electronics,109.63,0.15
P225101,Sports,113.56,0.05
P225104,Grocery,547.65,0.05
P225105,Sports,89.67,0.2
P225106,Electronics,98.67,0.0
P225109,Beauty,40.85,0.0
P225112,Grocery,26.5,0.2
P225113,Grocery,51.18,0.2
P225114,Fashion,50.65,0.05
P225115,Home,225.54,0.1
P225117,Sports,45.64,0.05
P225118,Fashion,32.55,0.1
P225119,Electronics,151.03,0.05
P225120,Fashion,14.11,0.1
P225127,Fashion,5.79,0.1
P225130,Sports,326.38,0.0
P225131,Grocery,19.12,0.0
P225132,Sports,128.35,0.0
P225136,Home,129.82,0.0
P225143,Electronics,247.82,0.1
P225149,Grocery,15.06,0.0
P225150,Toys,71.33,0.05
P225151,Home,1287.47,0.15
P225152,Home,300.86,0.15
P225153,Electronics,444.09,0.0
P225154,Sports,96.55,0.05
P225156,Grocery,2.07,0.05
P225158,Electronics,247.69,0.0
P225162,Beauty,7.26,0.05
P225166,Toys,48.68,0.1
P225167,Electronics,152.3,0.05
P225168,Toys,46.09,0.15
P225169,Fashion,6.67,0.15
P225176,Sports,86.14,0.1
P225177,Toys,123.83,0.1
P225178,Sports,234.95,0.05
P225180,Home,399.76,0.2
P225185,Home,54.5,0.1
P225187,Grocery,257.55,0.15
P225189,Electronics,117.67,0.0
P225190,Electronics,230.91,0.0
P225191,Home,12.06,0.05
P225194,Toys,59.5,0.1
P225196,Electronics,100.09,0.05
P225203,Electronics,342.61,0.0
P225204,Toys,60.82,0.0
P225205,Fashion,106.77,0.0
P225206,Toys,18.68,0.05
P225207,Beauty,42.84,0.05
P225209,Grocery,22.27,0.0
P225212,Toys,69.8,0.05
P225217,Fashion,61.43,0.0
P225223,Toys,506.77,0.2
P225226,Home,197.99,0.0
P225229,Grocery,3.85,0.0
P225230,Electronics,274.82,0.0
P225233,Home,309.03,0.05
P225235,Grocery,17.25,0.05
P225236,Electronics,102.91,0.0
P225239,Fashion,18.5,0.05
P225241,Home,224.65,0.0
P225245,Fashion,80.63,0.0
P225247,Sports,38.91,0.3
P225249,Electronics,178.32,0.0
P225251,Fashion,45.79,0.0
P225256,Toys,11.04,0.1
P225257,Grocery,39.59,0.0
P225258,Electronics,336.77,0.0
P225259,Beauty,48.79,0.05
P225262,Beauty,3.35,0.1
P225264,Sports,204.35,0.05
P225266,Electronics,110.7,0.0
P225268,Home,278.66,0.05
P225270,Fashion,101.65,0.0
P225272,Electronics,97.56,0.3
P225273,Beauty,13.13,0.1
P225274,Grocery,39.21,0.1
P225275,Toys,96.19,0.1
P225276,Sports,26.02,0.0
P225278,Fashion,90.59,0.0
P225279,Electronics,305.27,0.0
P225280,Toys,30.6,0.0
P225281,Electronics,1131.63,0.2
P225282,Toys,30.97,0.0
P225286,Grocery,15.63,0.15
P225290,Sports,295.46,0.1
P225292,Home,129.16,0.0
P225294,Toys,21.4,0.05
P225295,Fashion,24.04,0.15
P225297,Fashion,49.31,0.0
P225299,Toys,5.96,0.0
P225300,Beauty,8.64,0.05
P225302,Sports,111.65,0.0
P225305,Fashion,41.23,0.1
P225308,Grocery,58.98,0.0
P225309,Electronics,56.3,0.05
P225312,Toys,95.34,0.05
P225313,Fashion,46.84,0.1
P225314,Toys,12.59,0.0
P225316,Grocery,18.51,0.0
P225317,Sports,102.5,0.1
P225319,Beauty,35.65,0.0
P225320,Toys,6.6,0.15
P225322,Toys,126.3,0.1
P225324,Electronics,73.02,0.1
P225327,Home,53.53,0.15
P225328,Sports,187.38,0.1
P225330,Home,148.54,0.0
P225332,Sports,32.46,0.05
P225334,Home,85.36,0.0
P225335,Home,355.42,0.3
P225336,Grocery,51.62,0.2
P225337,Sports,39.01,0.0
P225339,Beauty,13.21,0.0
P225343,Beauty,16.5,0.0
P225344,Electronics,1144.9,0.2
P225346,Grocery,17.71,0.1
P225347,Toys,38.39,0.15
P225350,Beauty,5.61,0.0
P225354,Home,254.53,0.05
P225355,Electronics,597.38,0.05
P225358,Beauty,14.05,0.2
P225360,Electronics,449.16,0.0
P225362,Beauty,38.11,0.0
P225363,Toys,27.93,0.1
P225366,Electronics,431.02,0.1
P225367,Fashion,101.83,0.1
P225368,Home,251.42,0.0
P225371,Fashion,34.82,0.05
P225373,Beauty,22.92,0.15
P225377,Grocery,2.46,0.0
P225378,Grocery,26.0,0.05
P225379,Sports,124.62,0.1
P225380,Toys,59.57,0.0
P225381,Toys,100.99,0.15
P225382,Grocery,1.56,0.15
P225384,Electronics,85.63,0.15
P225386,Home,112.21,0.0
P225387,Beauty,62.74,0.0
P225388,Home,135.05,0.15
P225390,Fashion,42.05,0.05
P225391,Toys,358.81,0.1
P225392,Electronics,155.67,0.15
P225393,Home,28.59,0.0
P225394,Electronics,475.97,0.1
P225395,Grocery,13.28,0.3
P225397,Fashion,69.2,0.0
P225398,Grocery,2.7,0.15
P225399,Beauty,4.74,0.0
P225401,Beauty,27.47,0.1
P225406,Electronics,1986.49,0.15
P225409,Sports,66.36,0.05
P225410,Home,81.82,0.0
P225412,Fashion,77.19,0.0
P225414,Fashion,92.74,0.05
P225416,Fashion,75.91,0.1
P225419,Sports,18.01,0.05
P225420,Toys,102.37,0.1
P225421,Fashion,63.43,0.1
P225423,Fashion,31.24,0.05
P225425,Beauty,25.24,0.0
P225426,Toys,58.64,0.1
P225427,Fashion,31.61,0.0
P225428,Home,52.16,0.0
P225429,Sports,20.72,0.05
P225430,Fashion,25.62,0.0
P225435,Sports,23.89,0.1
P225436,Sports,53.06,0.0
P225437,Toys,51.02,0.1
P225440,Fashion,41.19,0.1
P225443,Electronics,674.24,0.0
P225444,Toys,39.34,0.05
P225448,Home,55.74,0.0
P225450,Grocery,3.12,0.0
P225451,Toys,25.64,0.0
P225452,Beauty,14.58,0.15
P225454,Electronics,283.98,0.0
P225456,Sports,136.71,0.0
P225460,Electronics,153.99,0.1
P225464,Home,115.04,0.0
P225465,Beauty,20.2,0.0
P225467,Home,44.91,0.2
P225470,Fashion,13.83,0.05
P225471,Electronics,616.38,0.15
P225472,Grocery,2.59,0.0
P225474,Sports,122.09,0.1
P225475,Electronics,860.87,0.0
P225476,Electronics,154.02,0.0
P225479,Electronics,56.72,0.0
P225480,Sports,37.52,0.0
P225481,Fashion,60.55,0.0
P225482,Sports,81.24,0.05
P225483,Toys,162.82,0.3
P225485,Toys,16.31,0.0
P225489,Electronics,58.8,0.0
P225490,Sports,118.99,0.1
P225491,Sports,321.14,0.05
P225492,Electronics,50.81,0.05
P225496,Sports,162.23,0.05
P225497,Sports,69.86,0.2
P225498,Home,165.88,0.0
P225499,Sports,23.96,0.0
P225504,Fashion,52.52,0.15
P225505,Electronics,69.32,0.15
P225508,Grocery,3.0,0.05
P225509,Toys,54.32,0.0
P225511,Home,40.64,0.05
P225514,Home,119.73,0.05
P225516,Grocery,388.42,0.15
P225519,Home,155.78,0.1
P225524,Home,46.02,0.15
P225525,Toys,7.01,0.0
P225526,Fashion,25.42,0.0
P225527,Toys,21.5,0.1
P225530,Home,83.15,0.2
P225531,Toys,69.33,0.0
P225532,Grocery,41.3,0.0
P225533,Sports,88.53,0.05
P225534,Toys,14.28,0.0
P225539,Home,64.8,0.1
P225544,Toys,75.44,0.05
P225545,Sports,83.8,0.1
P225547,Grocery,15.85,0.0
P225548,Home,239.09,0.0
P225549,Beauty,24.25,0.0
P225550,Home,652.79,0.0
P225551,Home,159.68,0.0
P225552,Toys,223.93,0.2
P225553,Toys,7.42,0.0
P225555,Toys,36.19,0.0
P225556,Electronics,195.13,0.15
P225557,Grocery,38.18,0.05
P225559,Electronics,139.57,0.05
P225560,Electronics,465.8,0.0
P225561,Toys,102.94,0.05
P225562,Toys,25.78,0.0
P225563,Grocery,555.6,0.15
P225564,Beauty,92.43,0.0
P225565,Grocery,41.02,0.0
P225567,Grocery,14.41,0.0
P225572,Fashion,348.98,0.0
P225573,Sports,113.01,0.0
P225575,Grocery,9.39,0.05
P225577,Home,44.51,0.0
P225579,Fashion,11.74,0.15
P225582,Electronics,95.6,0.0
P225583,Fashion,5.98,0.1
P225585,Electronics,589.77,0.0
P225586,Fashion,23.11,0.05
P225589,Toys,94.33,0.0
P225590,Fashion,30.91,0.05
P225591,Home,183.1,0.0
P225592,Toys,90.68,0.15
P225594,Electronics,237.61,0.0
P225598,Home,91.7,0.0
P225601,Fashion,48.74,0.15
P225602,Electronics,817.69,0.0
P225604,Electronics,334.2,0.0
P225606,Electronics,75.53,0.2
P225607,Home,31.54,0.0
P225609,Electronics,298.89,0.0
P225616,Electronics,142.74,0.1
P225617,Sports,115.92,0.1
P225618,Electronics,812.73,0.1
P225619,Toys,9.51,0.1
P225628,Sports,44.49,0.0
P225629,Beauty,17.01,0.15
P225632,Grocery,39.05,0.2
P225633,Sports,72.28,0.05
P225637,Beauty,25.88,0.05
P225638,Fashion,42.12,0.1
P225639,Home,12.45,0.15
P225642,Grocery,31.97,0.1
P225644,Fashion,286.99,0.0
P225645,Home,126.39,0.0
P225646,Electronics,187.23,0.2
P225654,Electronics,469.85,0.3
P225656,Electronics,183.73,0.0
P225657,Fashion,64.92,0.2
P225658,Home,124.99,0.1
P225660,Fashion,179.72,0.05
P225663,Beauty,37.88,0.05
P225664,Electronics,513.69,0.0
P225667,Home,449.18,0.0
P225671,Home,152.82,0.0
P225672,Electronics,183.46,0.1
P225673,Fashion,7.51,0.1
P225674,Toys,34.62,0.15
P225677,Electronics,457.67,0.1
P225678,Toys,5.9,0.05
P225679,Sports,58.35,0.05
P225680,Fashion,245.55,0.3
P225682,Toys,5.97,0.0
P225688,Home,144.4,0.05
P225692,Toys,46.3,0.05
P225695,Home,81.25,0.0
P225698,Home,58.88,0.0
P225699,Beauty,51.55,0.1
P225702,Home,189.91,0.0
P225704,Toys,10.89,0.1
P225705,Fashion,95.06,0.0
P225708,Sports,30.14,0.0
P225711,Beauty,7.74,0.15
P225712,Toys,20.62,0.0
P225715,Electronics,84.6,0.1
P225719,Fashion,28.87,0.0
P225720,Home,132.49,0.0
P225722,Fashion,22.84,0.05
P225723,Home,281.92,0.05
P225724,Grocery,10.68,0.2
P225728,Beauty,29.19,0.0
P225729,Electronics,112.91,0.0
P225730,Home,13.99,0.0
P225733,Fashion,95.19,0.0
P225734,Home,464.88,0.0
P225736,Electronics,204.41,0.15
P225741,Home,351.09,0.0
P225744,Toys,16.36,0.1
P225745,Electronics,171.34,0.2
P225746,Sports,132.39,0.0
P225748,Home,103.23,0.05
P225753,Fashion,16.04,0.0
P225755,Grocery,7.88,0.0
P225756,Home,103.07,0.0
P225759,Home,83.5,0.3
P225762,Fashion,56.3,0.0
P225765,Fashion,137.58,0.3
P225766,Home,393.05,0.05
P225772,Home,69.68,0.1
P225774,Fashion,169.06,0.0
P225775,Beauty,27.59,0.0
P225777,Electronics,202.87,0.0
P225778,Electronics,140.87,0.05
P225780,Grocery,14.93,0.05
P225784,Grocery,38.97,0.05
P225785,Toys,277.62,0.1
P225786,Home,108.98,0.0
P225788,Fashion,69.88,0.0
P225790,Fashion,125.39,0.1
P225793,Sports,35.41,0.0
P225795,Beauty,21.79,0.15
P225800,Fashion,839.89,0.1
P225801,Grocery,2.34,0.15
P225804,Sports,108.74,0.1
P225805,Grocery,244.56,0.0
P225808,Toys,19.8,0.0
P225809,Electronics,66.67,0.0
P225811,Toys,200.08,0.15
P225814,Sports,198.02,0.05
P225817,Electronics,72.58,0.0
P225818,Sports,37.49,0.0
P225820,Toys,33.89,0.0
P225821,Toys,27.12,0.0
P225822,Toys,70.38,0.0
P225823,Home,181.93,0.15
P225824,Home,41.44,0.15
P225826,Grocery,367.92,0.2
P225828,Toys,14.03,0.1
P225832,Electronics,77.9,0.2
P225836,Toys,57.93,0.1
P225837,Home,19.75,0.05
P225838,Toys,84.37,0.0
P225839,Toys,156.26,0.2
P225842,Home,192.84,0.0
P225847,Fashion,51.41,0.2
P225848,Electronics,484.54,0.0
P225850,Toys,158.0,0.05
P225853,Toys,19.81,0.0
P225856,Home,22.46,0.05
P225860,Sports,107.55,0.0
P225861,Toys,6.34,0.05
P225864,Home,191.23,0.0
P225866,Sports,22.91,0.15
P225871,Fashion,79.41,0.1
P225874,Grocery,10.3,0.1
P225875,Fashion,70.32,0.1
P225877,Electronics,572.01,0.15
P225881,Home,294.45,0.0
P225882,Toys,28.64,0.0
P225883,Grocery,4.58,0.0
P225887,Fashion,91.41,0.0
P225888,Grocery,7.71,0.0
P225890,Beauty,7.26,0.0
P225892,Toys,23.78,0.05
P225893,Sports,124.21,0.05
P225895,Grocery,2.68,0.05
P225897,Home,256.9,0.0
P225898,Home,51.01,0.05
P225899,Electronics,287.6,0.0
P225901,Fashion,8.75,0.05
P225902,Fashion,136.89,0.1
P225903,Electronics,50.84,0.0
P225905,Toys,1246.56,0.2
P225906,Toys,12.43,0.1
P225910,Electronics,468.99,0.0
P225911,Grocery,7.63,0.05
P225914,Toys,30.53,0.0
P225917,Fashion,37.76,0.0
P225918,Grocery,10.37,0.0
P225919,Fashion,70.83,0.0
P225920,Beauty,16.48,0.0
P225923,Fashion,217.66,0.05
P225924,Fashion,38.5,0.05
P225927,Fashion,44.74,0.0
P225928,Toys,48.3,0.0
P225929,Sports,104.83,0.0
P225931,Sports,28.6,0.0
P225935,Home,480.73,0.3
P225937,Grocery,2.15,0.0
P225938,Sports,1325.94,0.1
P225939,Grocery,17.46,0.05
P225940,Electronics,261.66,0.0
P225941,Sports,436.49,0.05
P225943,Sports,46.2,0.1
P225944,Home,204.62,0.1
P225947,Beauty,12.23,0.05
P225951,Toys,30.62,0.0
P225956,Toys,465.51,0.0
P225957,Grocery,22.13,0.05
P225958,Home,106.29,0.05
P225960,Home,52.55,0.0
P225961,Grocery,15.0,0.2
P225963,Sports,130.02,0.1
P225964,Electronics,96.35,0.0
P225966,Electronics,245.32,0.15
P225970,Sports,222.5,0.2
P225972,Home,1249.64,0.05
P225973,Fashion,50.99,0.3
P225975,Fashion,139.54,0.0
P225976,Fashion,744.76,0.0
P225977,Toys,903.34,0.05
P225978,Beauty,9.74,0.0
P225979,Grocery,10.99,0.05
P225981,Fashion,29.48,0.0
P225982,Electronics,178.11,0.0
P225985,Fashion,176.28,0.15
P225989,Electronics,817.97,0.0
P225992,Grocery,9.7,0.0
P225993,Home,295.32,0.1
P225998,Fashion,13.25,0.0
P225999,Home,77.93,0.0
P226003,Home,117.04,0.05
P226004,Fashion,11.76,0.0
P226006,Beauty,3.21,0.0
P226007,Electronics,282.85,0.05
P226009,Toys,8.39,0.0
P226011,Home,193.4,0.2
P226012,Toys,5.13,0.0
P226013,Electronics,575.46,0.05
P226015,Sports,136.87,0.05
P226019,Electronics,276.14,0.05
P226022,Fashion,53.65,0.2
P226025,Sports,140.64,0.15
P226030,Fashion,92.96,0.15
P226032,Home,22.2,0.0
P226033,Electronics,118.33,0.1
P226035,Home,575.5,0.0
P226036,Electronics,592.07,0.0
P226037,Sports,48.97,0.0
P226038,Beauty,17.73,0.1
P226039,Toys,8.83,0.0
P226043,Home,60.2,0.0
P226044,Toys,327.94,0.1
P226046,Beauty,54.01,0.05
P226047,Electronics,476.82,0.0
P226048,Home,142.75,0.0
P226052,Grocery,14.28,0.15
P226055,Home,457.09,0.0
P226056,Home,503.21,0.05
P226057,Home,57.3,0.3
P226062,Electronics,403.57,0.0
P226065,Sports,73.98,0.05
P226066,Beauty,3.51,0.0
P226067,Sports,117.63,0.0
P226069,Home,83.6,0.05
P226070,Fashion,208.6,0.05
P226071,Grocery,51.66,0.3
P226073,Toys,12.47,0.0
P226074,Fashion,29.48,0.0
P226075,Home,108.82,0.0
P226076,Fashion,43.89,0.1
P226078,Home,70.9,0.2
P226080,Fashion,87.97,0.15
P226082,Home,62.29,0.15
P226084,Toys,13.96,0.0
P226085,Home,157.93,0.2
P226086,Toys,26.7,0.2
P226088,Grocery,20.5,0.05
P226089,Toys,15.77,0.0
P226091,Electronics,62.9,0.05
P226092,Grocery,5.22,0.0
P226093,Sports,87.17,0.05
P226094,Sports,20.74,0.05
P226095,Sports,72.22,0.05
P226098,Home,110.55,0.0
P226099,Fashion,11.87,0.0
P226102,Grocery,17.73,0.0
P226104,Fashion,194.49,0.0
P226107,Fashion,114.17,0.0
P226108,Grocery,38.84,0.0
P226110,Sports,135.33,0.05
P226111,Toys,52.66,0.05
P226113,Electronics,446.97,0.2
P226117,Home,164.25,0.1
P226118,Fashion,110.08,0.1
P226121,Home,111.23,0.05
P226123,Fashion,25.8,0.05
P226125,Sports,221.0,0.2
P226131,Grocery,3.16,0.0
P226132,Electronics,702.87,0.1
P226133,Electronics,843.85,0.0
P226137,Fashion,19.44,0.0
P226138,Fashion,12.49,0.0
P226140,Toys,100.98,0.2
P226149,Electronics,162.76,0.1
P226150,Home,159.27,0.05
P226151,Grocery,18.66,0.0
P226152,Sports,97.13,0.0
P226153,Electronics,95.34,0.05
P226154,Electronics,82.12,0.05
P226155,Home,661.92,0.05
P226156,Toys,10.21,0.0
P226157,Grocery,145.91,0.05
P226159,Grocery,19.22,0.0
P226162,Toys,70.6,0.3
P226163,Home,75.54,0.0
P226165,Toys,21.74,0.3
P226167,Sports,62.75,0.0
P226169,Home,67.91,0.15
P226171,Beauty,49.55,0.0
P226173,Grocery,8.33,0.0
P226174,Home,429.39,0.15
P226175,Fashion,106.61,0.0
P226176,Sports,330.52,0.0
P226178,Toys,207.71,0.0
P226185,Grocery,6.45,0.0
P226187,Fashion,38.72,0.0
P226188,Toys,12.78,0.0
P226194,Fashion,32.34,0.0
P226195,Electronics,213.66,0.05
P226196,Fashion,36.05,0.15
P226198,Beauty,54.69,0.0
P226199,Sports,259.35,0.0
P226203,Home,42.47,0.0
P226204,Fashion,66.26,0.0
P226207,Toys,221.07,0.05
P226208,Toys,2.35,0.0
P226209,Fashion,6.68,0.15
P226214,Fashion,15.73,0.0
P226215,Electronics,413.86,0.15
P226216,Grocery,12.7,0.0
P226218,Toys,6.01,0.15
P226220,Home,77.37,0.2
P226221,Sports,68.15,0.0
P226222,Toys,78.17,0.05
P226225,Toys,185.91,0.15
P226226,Sports,41.57,0.05
P226228,Sports,339.53,0.3
P226230,Home,69.38,0.05
P226232,Grocery,43.62,0.1
P226235,Fashion,77.8,0.05
P226238,Electronics,495.4,0.1
P226239,Electronics,428.09,0.0
P226241,Fashion,289.04,0.0
P226246,Beauty,3.2,0.2
P226247,Electronics,123.42,0.05
P226248,Fashion,74.37,0.0
P226250,Home,25.03,0.1
P226254,Grocery,87.19,0.05
P226256,Sports,18.33,0.1
P226257,Home,122.36,0.0
P226259,Toys,3.0,0.0
P226260,Grocery,8.33,0.05
P226261,Beauty,5.68,0.0
P226263,Home,91.27,0.05
P226264,Toys,614.9,0.1
P226265,Beauty,11.55,0.2
P226266,Electronics,212.43,0.0
P226269,Fashion,153.47,0.2
P226272,Toys,53.97,0.05
P226273,Toys,63.76,0.05
P226274,Electronics,323.35,0.1
P226277,Fashion,144.73,0.0
P226278,Toys,8.06,0.0
P226279,Fashion,79.71,0.0
P226281,Home,64.08,0.05
P226284,Grocery,11.05,0.0
P226285,Fashion,13.56,0.0
P226286,Beauty,23.22,0.0
P226287,Home,515.36,0.0
P226290,Home,220.75,0.0
P226291,Fashion,80.5,0.0
P226293,Fashion,54.73,0.15
P226295,Beauty,35.3,0.0
P226300,Sports,51.6,0.15
P226301,Sports,137.06,0.3
P226302,Fashion,6.76,0.05
P226304,Fashion,93.14,0.2
P226305,Home,85.98,0.1
P226306,Home,270.84,0.1
P226310,Grocery,14.2,0.0
P226312,Beauty,27.27,0.0
P226313,Electronics,807.63,0.05
P226314,Home,276.4,0.0
P226321,Toys,30.55,0.1
P226326,Fashion,347.28,0.05
P226328,Home,657.69,0.1
P226333,Sports,17.52,0.05
P226337,Toys,17.4,0.0
P226340,Sports,34.06,0.0
P226341,Electronics,866.18,0.0
P226345,Beauty,4.37,0.05
P226349,Home,163.67,0.0
P226350,Home,461.81,0.1
P226352,Beauty,9.57,0.15
P226353,Sports,114.89,0.0
P226354,Grocery,12.87,0.05
P226356,Fashion,11.17,0.05
P226358,Beauty,3.88,0.05
P226359,Sports,206.33,0.0
P226360,Beauty,13.65,0.15
P226361,Grocery,128.02,0.0
P226362,Sports,133.26,0.0
P226363,Home,403.98,0.0
P226365,Home,73.41,0.1
P226366,Fashion,267.59,0.0
P226369,Electronics,55.66,0.0
P226372,Electronics,236.98,0.0
P226373,Electronics,57.44,0.05
P226374,Sports,36.25,0.1
P226376,Fashion,12.25,0.15
P226378,Beauty,38.09,0.1
P226382,Fashion,146.45,0.05
P226384,Electronics,88.28,0.0
P226386,Toys,43.37,0.0
P226392,Home,130.6,0.05
P226395,Electronics,126.7,0.0
